,x,y,z,allenId,sampleNumber,parentNumber,type,file,zz,subject,id,cluster,cluster2,embedding_x,embedding_y,Unnamed: 0,Graph,somaAP,somaDV,somaML,OLF,Isocortex,HPF,CTXsp,CNU,TH,HY,MB,CB,P,MY,Other,Total Length (cm),Axon Branches,Top Projection,cortex_diff,num_branches,num_tips,mean_fragmentation,max_branch_order,num_outer_bifurcations,mean_bifurcation_angle_local,mean_bifurcation_angle_remote,total_length,max_euclidean_distance,max_path_distance,early_branch_path,mean_contraction
0,10752.6283,4436.3578,4699.5217,202,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N033-685222-YP.json,4699.5217,685222,N033-685222,2,3,-729.9812509232695,399.14263902145774,83.0,N033-685222-YP,10752.6283,4436.3578,4699.5217,0.0674035956290086,0.4405522548819404,0.1166458132871845,0.0065589707419416,0.0505518535633151,0.090540982921429,0.0686550802950066,0.0404576226886661,0.0,0.0065132972324528,0.0051215535607822,0.0379545924607859,35.10466777722115,368.0,Isocortex,0.831776730754471,25,13,10.44,5,5,0.8957477064641287,1.0268989759759157,3400.929069117515,443.3247448261152,583.0136903507898,0.7974505510806343,0.9013236957172026
0,10178.2278,5072.3241,4617.7922,1093,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N025-685222-SA.json,4617.7922,685222,N025-685222,2,4,-1240.1709086845196,-862.1666501289214,93.0,N025-685222-SA,10178.2278,5072.3241,4617.7922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2258465342596194,0.219987513640373,0.1623493500471924,0.3075905416772811,10.768777369809476,254.0,Other,-0.6899274053648465,53,27,5.490566037735849,12,7,1.4529078311304682,1.3084634622885158,2819.5385156121415,695.8531577416103,732.2990612465757,0.8200711413945798,0.9461154257956159
0,10684.6497,4817.7636,6747.2278,202,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N013-685222-DS.json,4652.7722,685222,N013-685222,2,4,-808.9236573503084,-123.6546427099728,100.0,N013-685222-DS,10684.6497,4817.7636,4652.7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1830562533059026,0.3834315968120474,0.3866248149636986,3.7689399550985554,130.0,Other,-0.9531126650816486,19,10,17.210526315789473,5,3,1.4589586565919037,1.3619989712056342,2978.2252012351705,603.3620066619873,678.3377058719568,0.7842761133433881,0.8882006210207826
0,10796.181,4340.973,4813.6993,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N037-685222-AP.json,4813.6993,685222,N037-685222,1,1,429.73942612032926,-203.87794860849675,75.0,N037-685222-AP,10796.181,4340.973,4813.6993,0.1030511536513646,0.0691853795925215,0.3598885937534244,0.0036331327573198,0.0855577209738307,0.0680644594126218,0.0353520987007204,0.0224355996071356,0.0972748693722487,0.046420195016068,0.0041522741845413,0.0466327832377426,39.855185843771245,920.0,HPF,0.6499628860105869,39,20,9.64102564102564,7,6,1.2134191037801212,1.190663906323779,3587.9392572399506,529.6612979260141,666.7413681341682,0.5204129999744462,0.8877269540262512
0,10544.4542,4382.0144,6681.7898,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N003-685222-JN.json,4718.2102,685222,N003-685222,1,1,366.88226388468604,361.02989631442233,97.0,N003-685222-JN,10544.4542,4382.0144,4718.2102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2319103068048472,0.0060582844916042,0.1531401207756216,0.5661252370321138,0.0046397081793577,4.460400731645711,56.0,MY,-0.49199475918224594,23,12,18.73913043478261,6,4,1.2681796833113708,1.2730222430008218,3732.3669021047963,488.79707096250144,594.9166541496512,0.7819529171116621,0.8609742985680505
0,10401.9244,4158.9068,4989.8348,162,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N020-685222-YP.json,4989.8348,685222,N020-685222,2,3,-1068.1545372384794,252.7438585288342,67.0,N020-685222-YP,10401.9244,4158.9068,4989.8348,0.1231839868341664,0.1615177668155424,0.3681460438017133,0.0859868036180792,0.0877656803769504,0.0312798312038861,0.0117622863970505,0.0110561615579639,0.0,0.0086008697721465,0.0,0.0272361440159003,45.84128755286951,531.0,HPF,0.8448615468173053,23,12,16.0,6,0,1.0732289953008487,0.8064668786190029,3833.5671599261796,591.3629997820028,638.9823196530257,0.7473048302023384,0.8513673229050289
0,10809.6596,4328.2347,4764.6821,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N035-685222-HS.json,4764.6821,685222,N035-685222,1,1,923.3567974994234,-17.484869851635715,76.0,N035-685222-HS,10809.6596,4328.2347,4764.6821,0.1043132173105871,0.6321553578372885,0.1662184707142425,0.0188702743016241,0.0242557234201859,0.0020537280902053,0.0077430487368326,0.0069320340023645,0.0010594616931331,0.006641640833656,0.000201286920292,0.0128636902746099,53.01006979784387,891.0,Isocortex,0.9428352363847725,59,30,9.372881355932204,9,18,1.4860913080031886,1.54970653052913,3440.7627836413612,479.7166486241854,546.4615167739706,0.7295987759545166,0.9069910410512415
0,10882.1689,4425.5439,4679.9464,202,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N034-685222-HD.json,4679.9464,685222,N034-685222,2,3,-450.2277338603975,244.8234374695399,99.0,N034-685222-HD,10882.1689,4425.5439,4679.9464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856441766503386,0.6577942299875605,0.0801702370954796,4.859188987240714,48.0,MY,-0.9236086437333788,23,12,12.0,6,3,1.2189866109382266,1.2391129124361444,3236.016654799524,497.58620268381736,622.2764004561695,0.7877024743792772,0.872264339145557
0,10394.5401,4319.9979,4815.9231,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N022-685222-YV.json,4815.9231,685222,N022-685222,2,3,-1215.4108919944492,117.16193589450877,70.0,N022-685222-YV,10394.5401,4319.9979,4815.9231,0.35598516968595,0.2151331435300076,0.0005724786976445,0.0205527647625873,0.0907262911742642,0.0603136633275417,0.0218551533323176,0.0994995736630174,0.0314945874131221,0.0325104005484806,0.0066911723284273,0.0100555664355558,44.70219050989799,1128.0,OLF,0.8153810988608667,95,48,6.757894736842105,14,2,1.4191980936722055,1.3840459442232858,4413.4499230215515,1053.836023960555,1404.2628726384262,0.3800981810034887,0.8917650505764675
0,10747.5113,4607.1532,6822.3218,202,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N015-685222-VM.json,4577.6782,685222,N015-685222,1,1,-319.4931549035133,-745.5133219028128,92.0,N015-685222-VM,10747.5113,4607.1532,4577.6782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4862145435143659,0.0531919162902135,0.1631722708211473,0.1953035201296359,10.869660806851924,111.0,CB,-0.41166770724099666,17,9,15.352941176470589,5,2,1.2989204981127862,1.3971275916776373,2973.480450858167,568.7818909652707,721.9207060785499,0.8221163891846534,0.8440556917688691
0,10523.1849,4756.9052,6851.4705,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N007-685222-BP.json,4548.5295,685222,N007-685222,1,1,515.8057378261311,-257.8770789389328,86.0,N007-685222-BP,10523.1849,4756.9052,4548.5295,0.0,0.0,0.0005211375879722,0.0,0.0,0.1351023042303814,0.0006992299875418,0.3107105153616979,0.0690818818255643,0.0453995218184249,0.2952223421397021,0.0890424612262091,18.85462415509423,377.0,MB,0.01736886198325721,23,12,10.695652173913043,5,2,1.1126578257947712,1.1529705924131868,3054.606181276952,666.0817492641943,697.2592240167918,0.6093877999168197,0.9057846201091728
0,10694.0953,4318.737,4834.9262,280,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N032-685222-AK.json,4834.9262,685222,N032-685222,1,2,127.43296631634334,733.0042257541133,87.0,N032-685222-AK,10694.0953,4318.737,4834.9262,0.1079610753684826,0.4194021898176704,0.0,0.0088659188924435,0.0642915744410992,0.1565807284495242,0.1029446760251368,0.0485614795420342,0.0,0.0343338764154312,0.005323538575109,0.0263963162811005,12.477692661311346,145.0,Isocortex,0.8425539112647502,77,39,7.103896103896104,9,19,1.2864030039919718,1.313075584800752,4488.394143841679,527.1683337112069,672.7400706682196,0.6228063998235988,0.8964770067045005
0,10706.6598,4666.7672,4729.7847,350,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N028-685222-VM.json,4729.7847,685222,N028-685222,2,3,-690.1996366329705,26.337578861189076,80.0,N028-685222-VM,10706.6598,4666.7672,4729.7847,0.0048242315506875,0.6379104406452752,0.0004062601854391,0.0011147203985692,0.0263056012759527,0.0501877048002964,0.0205546872168922,0.0669406142502661,0.0464809520383068,0.0272570730039987,0.0412267896888468,0.0042439524692336,31.144542198836657,265.0,Isocortex,0.7355164451612992,21,11,15.714285714285714,6,2,1.3484764197534806,1.4422478644073724,3045.466164485284,512.9373618985661,583.2898882302488,0.6841750497493915,0.8615190964810814
0,10396.8581,4738.7247,6767.9079,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N006-685222-DS.json,4632.0921,685222,N006-685222,1,1,623.119760099598,-857.186651804304,94.0,N006-685222-DS,10396.8581,4738.7247,4632.0921,0.0015540426623413,0.0,0.0,0.0304089322920627,0.0612391439430855,0.1223051686413378,0.1406528880730995,0.0552444387677375,0.0,0.0941700034320538,0.2134491051468998,0.1909819404540503,7.9086091870688975,207.0,MY,-0.08719643465333954,25,13,12.6,5,4,1.6008932035380836,1.4146087063302455,3308.53877448315,776.1592412837783,863.4359091164187,0.44406337746882485,0.8453917986590166
0,10097.9499,3763.3747,5072.7667,162,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N019-685222-HS.json,5072.7667,685222,N019-685222,1,1,1051.157943173689,254.48477369370516,69.0,N019-685222-HS,10097.9499,3763.3747,5072.7667,0.056416816862879,0.1264790798999491,0.4815654043298404,0.0297292502342197,0.0298798525048545,0.061198267123429,0.0243253441719921,0.0526000397901557,0.0001205485896572,0.0097901686380438,0.0256414274692269,0.0304849226017198,66.00849400757576,1542.0,HPF,0.796277536208329,85,43,6.305882352941176,16,28,1.45468586643458,1.3463386292536672,4340.361659453974,429.28919749894715,565.6076178505081,0.8126289550002918,0.8715495606564599
0,10996.724,4288.1456,6857.6828,202,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N018-685222-AK.json,4542.3172,685222,N018-685222,1,1,780.0720155285778,444.61524742674504,66.0,N018-685222-AK,10996.724,4288.1456,4542.3172,0.0451106862839153,0.5804303548804631,0.2260507314400003,0.0216315701471104,0.0102905163460569,0.0103765690448569,0.011621601485483,0.0157431504902949,0.0011356599975263,0.0039399865871466,0.0057062236918527,0.0244656024231049,46.537409781000434,547.0,Isocortex,0.8871433674160767,25,13,11.76,4,2,1.1672725183670258,1.353137463610505,3968.0843792885084,643.2725427278937,730.9497899258516,0.7865072744142457,0.8346181499088166
0,10699.5863,4798.2225,6742.7722,202,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N012-685222-BP.json,4657.2278,685222,N012-685222,1,1,-481.49584704553183,-312.49755725274923,90.0,N012-685222-BP,10699.5863,4798.2225,4657.2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0378733942976243,0.3026341079116818,0.1349554604897068,0.2733130289922592,0.1545452623654628,17.113460591224925,269.0,CB,-0.5249403575498045,19,10,12.0,5,3,1.223116505381433,1.6402962114828727,2741.3391194773744,583.4976716774893,739.0384070022278,0.65041805837783,0.8371107286968051
0,10345.2172,4145.2136,6690.3158,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N001-685222-SA.json,4709.6842,685222,N001-685222,2,3,-821.8137129615312,-186.80638446349158,62.0,N001-685222-SA,10345.2172,4145.2136,4709.6842,0.047268104744004,0.657371916298768,0.0937283214505666,0.0191067059018929,0.036611341400559,0.0094399180872111,0.0287566579273986,0.0401609221868522,0.0069824956883764,0.0043476850797807,0.0,0.0094000921722563,72.56741954064171,982.0,Isocortex,0.9186961107452154,33,17,9.212121212121213,6,7,1.2610901535366887,1.3802402585215148,3587.066717087399,535.4354953523816,647.2443728257684,0.6719369002519546,0.8836275000204555
0,10449.0376,4444.7159,4879.7894,898,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N023-685222-SP.json,4879.7894,685222,N023-685222,2,3,-1257.6130908421244,696.8475316442032,71.0,N023-685222-SP,10449.0376,4444.7159,4879.7894,0.0534032116922223,0.8186169518338072,0.0024162978377205,0.002504458865714,0.0218858798243438,0.0007903747994548,0.0176123311508942,0.0155885460186394,9.563367128993707e-05,0.0074139542465987,0.0,0.0200526302057174,56.57093612841987,1079.0,Isocortex,0.9053514675704801,27,14,17.85185185185185,6,3,1.0533827048564512,1.3370650285034769,3935.119795995286,565.3201250428647,695.8615344852658,0.7764901718392114,0.7611291275169322
0,10864.4138,4367.9276,4781.6816,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N036-685222-YV.json,4781.6816,685222,N036-685222,1,2,-162.11257389193852,955.1445736276454,84.0,N036-685222-YV,10864.4138,4367.9276,4781.6816,0.0,0.0,0.0035496181439895,0.0,0.0128730693468948,0.1630109150863744,0.0302479033613172,0.5083170220315598,0.0174308748774446,0.0823066755703173,0.0697144222797117,0.0538891906932573,25.013493406037373,394.0,MB,0.5120882394268494,111,56,5.54054054054054,14,15,1.5168786535790526,1.5483422189977525,4236.688556814027,513.1197035767874,566.4166745307976,0.5987642051210215,0.8866083979017563
0,10620.6848,4577.6007,4713.9549,350,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N027-685222-DS.json,4713.9549,685222,N027-685222,1,1,-79.46842815210394,276.76959230507913,72.0,N027-685222-DS,10620.6848,4577.6007,4713.9549,0.090652873861252,0.4287837037012998,0.2445343662893337,0.0286390590567776,0.0521352380476544,0.0014228568676947,0.0164146031892749,0.0319201144999766,0.0,0.0266178693079042,0.0062829425222196,0.0241700341230233,38.20245221464632,1027.0,Isocortex,0.8374319695601167,39,20,11.205128205128204,6,7,1.4191948307459332,1.5177728537289659,3958.6130239918866,483.63882992555403,613.2050054349683,0.7275752747998593,0.863288304757888
0,10674.9873,4483.0913,6822.29,202,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N016-685222-YP.json,4577.71,685222,N016-685222,2,3,-1210.5877738792258,454.32148163042444,91.0,N016-685222-YP,10674.9873,4483.0913,4577.71,0.1943113527520346,0.090308654119192,0.0078112422357563,0.0295496496623178,0.0320195909574009,0.0888090927753028,0.0525154964738726,0.0747064880546252,0.051262491536666,0.1413565429595782,0.0861939112318518,0.0810807495899652,18.21305871649764,132.0,OLF,0.261400363249107,17,9,16.823529411764707,5,1,1.2095250179322892,1.2577639129011695,3577.101023366849,520.1501251491254,580.2656096693453,0.8211234198819719,0.8573486521254454
0,10465.5137,4890.1598,6867.8294,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N009-685222-SP.json,4532.1706,685222,N009-685222,1,1,-334.5383038166928,-405.4735959044344,89.0,N009-685222-SP,10465.5137,4890.1598,4532.1706,0.0,0.0,0.0,0.0,0.0,0.0084615093949023,0.0,0.1928174106232281,0.0,0.2492040284962559,0.2736167069751136,0.2394719878288473,11.485882463984892,223.0,MY,-0.5610138032820863,23,12,13.652173913043478,5,6,1.1585647228904286,1.3286528496739436,2936.9447989123896,613.7476086838054,754.3184983511163,0.840573379134581,0.82392141891194
0,10550.5295,4804.5378,4755.8028,350,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N026-685222-SA.json,4755.8028,685222,N026-685222,1,1,79.96104729758167,-70.05155171266917,81.0,N026-685222-SA,10550.5295,4804.5378,4755.8028,0.0,0.0,0.0,0.0,3.901174025123192e-05,0.1169358064483889,0.0255272907808056,0.0862215159822099,0.1044134016661601,0.2009924011353498,0.2505536208551212,0.1200067098305211,35.418417059052665,533.0,MY,-0.3428291068693365,29,15,11.0,7,5,1.2951871852356407,1.3257141169775293,3359.923651734256,586.7559997448864,628.1394089262959,0.7784225565860309,0.8669543896433733
0,10992.7697,4270.6277,4751.6044,512,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N038-685222-YP.json,4751.6044,685222,N038-685222,1,1,1684.8452073191625,78.03582976852715,77.0,N038-685222-YP,10992.7697,4270.6277,4751.6044,0.5168024554940681,0.0932235391889204,0.0688045148443139,0.0683375032265115,0.023163357071112,0.0965205611682731,0.0246687188434063,0.0185696571667365,0.015642048341451,0.0070811438138657,0.0009443123532978,0.0262493206192195,40.47556267089129,673.0,OLF,0.8758155302169587,39,20,10.35897435897436,7,4,1.2422453616682365,1.1643131906414246,3818.9277221673497,500.7586368433994,554.1013846940743,0.8150883455833168,0.8219459466454277
0,10444.84,4873.7625,6807.1802,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N008-685222-HD.json,4592.8198,685222,N008-685222,1,1,-524.0097945258208,320.7461722620774,98.0,N008-685222-HD,10444.84,4873.7625,4592.8198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762244739966513,0.5802115117271757,0.3036546129949043,5.299021929320558,68.0,MY,-0.9600905987187314,17,9,15.117647058823529,4,1,1.0841987516766671,1.1856693234510258,3315.8196153847375,631.0719624349746,651.9461993456983,0.7006325167709911,0.8809800219704506
0,10574.805,4915.596,6845.9291,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N010-685222-VM.json,4554.0709,685222,N010-685222,1,1,-375.27398567051665,293.4255254984341,85.0,N010-685222-VM,10574.805,4915.596,4554.0709,0.0344726090446383,0.0,0.0001026614911105,0.0,0.0753593249819041,0.0734394233997379,0.0161080416763526,0.1995170995180308,0.1857859582019121,0.1250333493264639,0.1372221352334689,0.0806071636675323,24.005216397719572,316.0,MB,0.056136511884309126,15,8,20.533333333333335,5,0,1.1396673965254804,1.7296922035347613,3169.1830240599825,538.7980485414546,605.1451136841831,0.8555452459933901,0.8187075290022717
0,10439.5279,4613.19,6807.2471,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N005-685222-YP.json,4592.7529,685222,N005-685222,1,1,275.39853920924924,585.9909990662617,82.0,N005-685222-YP,10439.5279,4613.19,4592.7529,0.1701540585945732,0.300399775876869,0.0009230386836313,0.0122216729675462,0.0138191936831694,0.0841093404159749,0.0181477078930584,0.0771783149843119,0.001060058400976,0.083939538410676,0.1334583212062767,0.0556317625315233,43.83572322822732,445.0,Isocortex,0.4039234809506582,25,13,13.96,5,3,0.9758964656128568,1.2592135691080621,3885.316527121785,490.3978695537941,597.715240865832,0.8735167522120139,0.8479017072105692
0,10435.5991,4294.5078,4909.7741,162,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N021-685222-NM.json,4909.7741,685222,N021-685222,1,1,379.14667285482,128.48094015483625,68.0,N021-685222-NM,10435.5991,4294.5078,4909.7741,0.1920296620689612,0.2999205003558559,0.047297155742723,0.0349010026034802,0.0489365051963123,0.0157044962124026,0.015562077875189,0.0454434729762295,0.1109071928319189,0.0419774255609029,0.0355497991109503,0.0620929383997965,51.46151610705952,1087.0,Isocortex,0.5601747099595039,33,17,14.727272727272727,6,6,1.2986955017167647,1.3357060363780842,3684.6709298509754,583.5272308858786,689.4409352655955,0.6990908364780275,0.8653776703691333
0,10559.8164,4318.4146,6684.0099,867,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N002-685222-HD.json,4715.9901,685222,N002-685222,1,1,210.91796430733893,389.6261816005937,63.0,N002-685222-HD,10559.8164,4318.4146,4715.9901,0.3982717066627717,0.2303096236759268,0.0805953723305301,0.0375729098447602,0.0410778464702534,0.0562071019302455,0.0186714231259349,0.0159201674311021,0.0048142611822417,0.0079399200134672,0.0004651499042385,0.0776477043982665,49.87073226727919,809.0,OLF,0.7925733771555524,23,12,12.26086956521739,6,0,0.998073261791852,1.2916945878843795,3590.564593354763,516.2465410722284,555.4195756825409,0.8767043410400842,0.8365587873251333
0,10698.6922,4452.5273,4765.1185,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N030-685222-NM.json,4765.1185,685222,N030-685222,2,3,-791.4700279946078,-57.475259663218765,74.0,N030-685222-NM,10698.6922,4452.5273,4765.1185,0.0657195845150789,0.6336066385449665,0.1008975851132599,0.0169538268142127,0.0049084964529357,0.0099365393061065,0.0179047960058058,0.0391336589091417,0.0,0.0112015424695903,0.021183604348659,0.0370701044238389,48.693006644807774,867.0,Isocortex,0.8196058744194195,55,28,8.10909090909091,10,17,1.4745685821827326,1.5397972036403762,3664.929048015078,498.70649641413314,644.1873047792502,0.7144753635687939,0.8179783008792164
0,10613.6199,4393.4601,4798.3121,898,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N031-685222-BP.json,4798.3121,685222,N031-685222,2,5,-1349.5076169484971,-540.9479494746382,78.0,N031-685222-BP,10613.6199,4393.4601,4798.3121,0.0802810247694941,0.555775075645419,0.0507060086161966,0.0199176605934685,0.0438960325836263,0.0001974953575298,0.024621788921631,0.0183899744237664,0.0080167033260566,0.0790204445541456,0.0230622827203831,0.0572002490482158,48.38004969307828,1252.0,Isocortex,0.6345020845883871,41,21,9.292682926829269,11,6,1.5997366689926662,1.573139733353929,4287.1479582425,1695.5999536040651,2090.777910714607,0.21174672411152107,0.9123375236063329
0,10440.2896,4573.1076,6715.789,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N004-685222-BP.json,4684.211,685222,N004-685222,2,4,-1717.350111709058,-345.949817678373,96.0,N004-685222-BP,10440.2896,4573.1076,4684.211,0.1875743054033717,0.0134761338117868,0.0,0.0,0.0215372425170629,0.0,0.0492177202426792,0.0458283118719156,0.1423070852474278,0.1159685856819906,0.1887727115087136,0.1770927616967857,7.213511746790056,109.0,MY,-0.16420034504067366,21,11,13.333333333333334,5,3,1.5598785785412037,1.5696030723390502,3488.834947140805,553.6827196048387,677.082518444483,0.8515319114995068,0.884342442811348
0,10622.623,4591.0417,6823.014,771,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N014-685222-AP.json,4576.986,685222,N014-685222,2,3,-927.9685563220847,717.9653291267224,65.0,N014-685222-AP,10622.623,4591.0417,4576.986,0.0410687519257067,0.789133042551684,0.0115362059393383,0.0064886004907459,0.0330768717120527,0.0,0.0123608972643291,0.0149962820417656,0.0,0.0078630809444848,0.006404920491513,0.010297749645754,33.551486607314814,390.0,Isocortex,0.8840949008438704,19,10,25.736842105263158,5,0,1.371834153488722,1.4315766503969658,3924.030635104559,615.2688902847193,667.1368311263142,0.9341652922571932,0.8481198265620866
0,10640.9716,4739.2144,6846.4459,202,0,-1,1,/data/685222_2_17_25_unrefined/Complete_annotated/N011-685222-SA.json,4553.5541,685222,N011-685222,1,1,1136.7511304037384,-96.50285350560134,64.0,N011-685222-SA,10640.9716,4739.2144,4553.5541,0.1581202747710895,0.5652583377529695,0.0216681821629131,0.0463884175354248,0.0195611693713674,0.0386494804307006,0.0058232811797452,0.023937923586386,0.0,0.0207980959577055,0.0251749898863199,0.0140486259755269,39.96370718282802,633.0,Isocortex,0.8193853549710438,29,15,11.137931034482758,5,3,1.3512952401492269,1.2367972331143016,3499.8743891512668,480.2600798366025,616.4500446852132,0.6585241724868801,0.7954683710562681
